Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
464,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,29,1995,31,25,2034,22.6,9,3,12,8,1,1,6,0,4.1,3.3,3.4,6.7,52,52,121,0.40,0.13,0.53,0.35,0.49,0.18,0.15,0.33,0.15,0.29,Matches
465,Jacobo Ramón,es ESP,DF,Real Madrid,19,2005,3,2,204,2.3,1,0,1,1,0,0,1,0,0.2,0.2,0.2,0.4,0,1,2,0.44,0.00,0.44,0.44,0.44,0.07,0.09,0.16,0.07,0.16,Matches
466,Raphinha,br BRA,"FW,MF",Barcelona,27,1996,36,32,2839,31.5,18,9,27,16,2,2,4,0,19.2,17.6,12.7,30.3,94,135,349,0.57,0.29,0.86,0.51,0.79,0.61,0.40,1.01,0.56,0.96,Matches
467,Andrei Ratiu,ro ROU,DF,Rayo Vallecano,26,1998,35,34,3065,34.1,2,3,5,2,0,0,5,0,1.8,1.8,5.7,7.5,122,145,167,0.06,0.09,0.15,0.06,0.15,0.05,0.17,0.22,0.05,0.22,Matches
468,Raúl,es ESP,"FW,MF",Osasuna,23,2000,32,5,750,8.3,4,0,4,4,0,0,1,0,3.5,3.5,0.7,4.1,10,16,49,0.48,0.00,0.48,0.48,0.48,0.41,0.08,0.50,0.41,0.50,Matches
469,Abde Rebbach,dz ALG,"FW,MF",Alavés,25,1998,8,4,385,4.3,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,16,5,34,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,Matches
470,Álex Remiro,es ESP,GK,Real Sociedad,29,1995,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
471,Daniel Requena,es ESP,MF,Villarreal,20,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
472,Diego Rico,es ESP,DF,Getafe,31,1993,33,32,2819,31.3,0,3,3,0,0,0,9,1,0.4,0.4,2.7,3.1,27,136,84,0.00,0.10,0.10,0.00,0.10,0.01,0.09,0.10,0.01,0.10,Matches
473,Luis Rioja,es ESP,FW,Alavés,30,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.57,0.00,0.57,Matches
474,Luis Rioja,es ESP,"MF,FW",Valencia,30,1993,36,33,2831,31.5,5,3,8,3,2,2,6,0,3.3,1.7,4.5,6.2,93,103,228,0.16,0.10,0.25,0.10,0.19,0.10,0.14,0.25,0.05,0.20,Matches
