Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
226,Caoimhín Kelleher,ie IRL,GK,Brentford,27-030,1998,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
227,Milos Kerkez,hu HUN,DF,Liverpool,22-046,2003,16,14,1121,12.5,1,0,1,1,0,0,3,0,1.0,1.0,0.9,1.9,20,58,71,0.08,0.00,0.08,0.08,0.08,0.08,0.07,0.15,0.08,0.15,Matches
228,Kevin,br BRA,"FW,MF",Fulham,22-353,2003,13,4,500,5.6,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,41,22,60,0.00,0.00,0.00,0.00,0.00,0.10,0.09,0.19,0.10,0.19,Matches
229,Abdukodir Khusanov,uz UZB,DF,Manchester City,21-297,2004,5,3,252,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
230,Max Kilman,eng ENG,DF,West Ham,28-214,1997,15,14,1264,14.0,0,0,0,0,0,0,3,0,0.5,0.5,0.2,0.7,4,30,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
231,Joshua King,eng ENG,MF,Fulham,18-354,2007,17,11,848,9.4,0,1,1,0,0,0,2,0,1.1,1.1,0.4,1.5,22,26,54,0.00,0.11,0.11,0.00,0.11,0.12,0.04,0.16,0.12,0.16,Matches
232,Justin Kluivert,nl NED,MF,Bournemouth,26-232,1999,15,8,712,7.9,1,0,1,1,0,0,3,0,0.5,0.5,0.8,1.4,16,26,60,0.13,0.00,0.13,0.13,0.13,0.07,0.11,0.17,0.07,0.17,Matches
233,Joe Knight,eng ENG,MF,Brighton,20-093,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
234,Randal Kolo Muani,fr FRA,FW,Tottenham,27-018,1998,10,8,612,6.8,0,0,0,0,0,0,1,0,1.2,1.2,0.2,1.4,8,8,40,0.00,0.00,0.00,0.00,0.00,0.18,0.03,0.21,0.18,0.21,Matches
235,Ibrahima Konaté,fr FRA,DF,Liverpool,26-212,1999,17,17,1426,15.8,0,0,0,0,0,0,4,0,0.8,0.8,0.5,1.4,16,64,1,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.09,0.05,0.09,Matches
236,Ezri Konsa,eng ENG,DF,Aston Villa,28-061,1997,16,16,1415,15.7,0,0,0,0,0,0,0,1,0.3,0.3,0.1,0.4,7,45,4,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
237,Charalampos Kostoulas,gr GRE,"FW,MF",Brighton,18-207,2007,8,0,94,1.0,1,0,1,1,0,0,0,0,0.7,0.7,0.8,1.5,6,2,13,0.96,0.00,0.96,0.96,0.96,0.63,0.79,1.42,0.63,1.42,Matches
238,Mateo Kovačić,hr CRO,MF,Manchester City,31-231,1994,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
239,Emil Krafth,se SWE,DF,Newcastle Utd,31-143,1994,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
