Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
203,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,27,1996,23.9,102,4.28,62,29,3,3,3,2,7,0.29,6,0,0,1,0,0,Matches
204,Angel Gomes,eng ENG,MF,Lille,22,2000,28.6,107,3.75,73,12,4,7,9,2,12,0.42,8,3,0,1,0,0,Matches
205,Maxime Gonalons,fr FRA,MF,Clermont Foot,34,1989,14.4,19,1.32,18,0,0,0,0,1,2,0.14,2,0,0,0,0,0,Matches
206,Mathieu Gorgelin,fr FRA,GK,Le Havre,32,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
207,Amine Gouiri,dz ALG,"FW,MF",Rennes,23,2000,23.0,85,3.70,53,3,13,11,5,0,10,0.44,6,0,2,2,0,0,Matches
208,Jonathan Gradit,fr FRA,DF,Lens,30,1992,23.5,31,1.32,27,1,0,2,1,0,2,0.09,2,0,0,0,0,0,Matches
209,Samuel Grandsir,fr FRA,"MF,FW",Le Havre,26,1996,6.7,31,4.61,20,5,3,2,0,1,2,0.30,1,0,1,0,0,0,Matches
210,Adrian Grbić,at AUT,FW,Lorient,26,1996,0.3,1,2.90,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
211,Gabriel Gudmundsson,se SWE,"DF,FW",Lille,24,1999,14.1,22,1.56,17,0,3,1,0,1,2,0.14,1,0,0,1,0,0,Matches
212,Axel Gueguin,fr FRA,"DF,FW",Montpellier,18,2005,1.5,2,1.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
213,Mattéo Guendouzi,fr FRA,MF,Marseille,24,1999,0.2,2,9.47,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
214,Evann Guessand,ci CIV,FW,Nice,22,2001,17.3,47,2.72,27,0,7,5,6,2,5,0.29,1,0,1,0,3,0,Matches
215,Pape Gueye,sn SEN,"MF,DF",Marseille,24,1999,8.5,19,2.24,16,0,0,1,2,0,2,0.24,2,0,0,0,0,0,Matches
216,Morgan Guilavogui,gn GUI,"FW,MF",Lens,25,1998,6.3,27,4.26,24,0,1,2,0,0,4,0.63,3,0,0,1,0,0,Matches
217,Frederic Guilbert,fr FRA,"DF,MF",Strasbourg,28,1994,27.7,42,1.52,25,10,2,3,1,1,2,0.07,1,0,1,0,0,0,Matches
218,Jaouen Hadjam,dz ALG,DF,Nantes,20,2003,1.2,7,5.53,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
219,Massadio Haïdara,ml MLI,DF,Lens,30,1992,8.2,6,0.73,4,1,0,1,0,0,1,0.12,1,0,0,0,0,0,Matches
220,Oualid El Hajjam,ma MAR,"DF,MF",Le Havre,32,1991,4.4,12,2.76,9,0,1,0,2,0,1,0.23,0,0,0,0,1,0,Matches
221,Achraf Hakimi,ma MAR,DF,Paris S-G,24,1998,21.5,93,4.33,79,1,2,5,5,1,14,0.65,13,0,0,1,0,0,Matches
222,Amine Harit,ma MAR,"MF,FW",Marseille,26,1997,20.2,90,4.45,66,5,9,2,7,1,7,0.35,7,0,0,0,0,0,Matches
