Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
519,Sergio Palacios,co COL,DF,RB Bragantino,19,2005,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
520,Kaio Pantaleão,br BRA,DF,Botafogo (RJ),29,1995,10.4,8,0.77,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
521,Rayan Passaglia Lelis,br BRA,FW,Cruzeiro,18,2007,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
522,Alan Patrick,br BRA,"MF,FW",Internacional,33,1991,27.8,176,6.32,101,50,11,6,8,0,15,0.54,9,3,2,1,0,0,Matches
523,Patryck,br BRA,DF,São Paulo,22,2003,3.4,8,2.33,1,3,0,2,1,1,0,0.00,0,0,0,0,0,0,Matches
524,Patrick de Paula,br BRA,MF,Botafogo (RJ),25,1999,3.2,5,1.59,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
525,Paulinho,br BRA,"MF,FW",Vasco da Gama,28,1997,3.4,4,1.16,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
526,Paulinho,br BRA,"MF,FW",Palmeiras,24,2000,2.5,12,4.82,9,1,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
527,Caio Paulista,br BRA,"DF,MF",Atlético Mineiro,26,1998,9.8,21,2.13,17,0,2,1,0,1,0,0.00,0,0,0,0,0,0,Matches
528,Marcos Paulo,br BRA,DF,Juventude,22,2003,15.2,16,1.05,15,0,0,1,0,0,2,0.13,2,0,0,0,0,0,Matches
529,Cristian Pavón,ar ARG,"FW,MF",Grêmio,29,1996,15.3,53,3.48,41,5,5,2,0,0,6,0.39,6,0,0,0,0,0,Matches
530,Dimitri Payet,fr FRA,MF,Vasco da Gama,37,1987,2.1,11,5.18,6,4,0,0,1,0,2,0.94,1,1,0,0,0,0,Matches
531,Pedrinho,br BRA,"MF,FW",São Paulo,17,2007,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
532,Pedro,br BRA,FW,Flamengo,27,1997,11.6,34,2.92,23,0,3,4,2,2,10,0.86,6,0,1,1,1,1,Matches
533,João Pedro Chermont,br BRA,DF,Santos,19,2006,2.8,7,2.53,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
534,João Pedro,br BRA,DF,Corinthians,21,2003,13.8,9,0.65,5,0,0,4,0,0,1,0.07,0,0,0,1,0,0,Matches
535,João Pedro,br BRA,DF,Grêmio,28,1996,5.0,6,1.19,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
536,João Pedro Pepê,br BRA,MF,Vitória,27,1998,7.3,11,1.51,11,0,0,0,0,0,2,0.28,2,0,0,0,0,0,Matches
537,Peixoto,br BRA,"MF,DF",Juventude,27,1997,8.1,21,2.58,16,1,1,1,1,1,0,0.00,0,0,0,0,0,0,Matches
538,Andreas Pereira,br BRA,"MF,FW",Palmeiras,29,1996,11.2,61,5.46,34,23,0,2,2,0,5,0.45,4,0,0,1,0,0,Matches
539,Léo Pereira,br BRA,DF,Flamengo,29,1996,32.8,36,1.10,36,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
540,Matheus Pereira,br BRA,"MF,FW",Cruzeiro,28,1996,31.0,194,6.25,127,41,4,5,14,3,17,0.55,11,3,1,2,0,0,Matches
541,Luan Peres Petroni,br BRA,DF,Santos,30,1994,22.8,12,0.53,12,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
542,Pernambuco,br BRA,"FW,MF",Juventude,26,1998,0.6,3,4.74,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
543,Petterson,br BRA,MF,Juventude,21,2004,0.9,1,1.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
544,Pierre,br BRA,MF,Fortaleza,22,2002,9.3,23,2.47,15,6,0,1,1,0,3,0.32,1,1,0,0,1,0,Matches
545,Yago Pikachu,br BRA,"FW,MF",Fortaleza,32,1992,15.4,45,2.92,32,7,0,2,3,1,6,0.39,4,0,0,1,1,0,Matches
546,Joaquín Piquerez,uy URU,DF,Palmeiras,26,1998,27.3,78,2.86,59,11,3,3,1,1,5,0.18,3,1,1,0,0,0,Matches
547,Rafael Pires,br BRA,GK,São Paulo,35,1989,35.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
548,Lucas Piton,br BRA,DF,Vasco da Gama,24,2000,28.3,75,2.65,56,15,0,3,1,0,10,0.35,8,2,0,0,0,0,Matches
549,Isidro Pitta,py PAR,FW,RB Bragantino,25,1999,12.1,33,2.74,26,0,5,2,0,0,4,0.33,2,0,2,0,0,0,Matches
550,Diego Pituca,br BRA,MF,Santos,32,1992,4.4,12,2.77,10,0,0,0,2,0,1,0.23,1,0,0,0,0,0,Matches
551,Gonzalo Plata,ec ECU,"FW,MF",Flamengo,24,2000,15.0,66,4.40,57,1,1,2,4,1,4,0.27,3,1,0,0,0,0,Matches
552,Tomas Pochettino,ar ARG,"MF,FW",Fortaleza,28,1996,17.1,60,3.51,29,18,5,5,2,1,6,0.35,2,3,0,0,0,1,Matches
553,Mateo Ponte,uy URU,DF,Botafogo (RJ),21,2003,7.5,18,2.39,17,0,1,0,0,0,2,0.27,2,0,0,0,0,0,Matches
554,Gustavo Prado,br BRA,"MF,FW",Internacional,19,2005,6.2,26,4.19,14,1,3,4,4,0,0,0.00,0,0,0,0,0,0,Matches
555,Kauã Prates,br BRA,DF,Cruzeiro,16,2008,3.8,4,1.06,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
556,Bruno Praxedes,br BRA,"MF,FW",RB Bragantino,22,2002,4.4,16,3.59,10,3,0,1,2,0,2,0.45,1,0,0,1,0,0,Matches
557,Lucca Prior,br BRA,"MF,FW",Fortaleza,20,2004,7.3,28,3.85,23,4,0,0,1,0,1,0.14,1,0,0,0,0,0,Matches
558,Erick Pulga,br BRA,"FW,MF",Bahia,24,2000,18.7,57,3.04,33,0,10,6,6,2,4,0.21,3,0,1,0,0,0,Matches
559,Erick Pulgar,cl CHI,MF,Flamengo,31,1994,13.8,25,1.81,23,2,0,0,0,0,3,0.22,3,0,0,0,0,0,Matches
560,Du Queiroz,br BRA,MF,Sport Recife,25,2000,6.8,14,2.05,14,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
561,Igor Rabello,br BRA,DF,Atlético Mineiro,29,1995,2.1,2,0.95,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
562,Igor Rabello,br BRA,DF,Fluminense,29,1995,1.6,1,0.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
